aX,aY,aZ,gX,gY,gZ
0.937,0.063,0.837,-9.521,12.817,-9.338
0.834,0.070,0.783,-15.625,22.095,1.953
0.746,0.080,0.741,-17.273,37.903,22.583
0.595,0.112,0.731,-15.259,37.598,29.297
0.523,0.117,0.761,-14.343,28.076,37.048
0.388,0.099,0.826,-15.198,25.452,38.940
0.337,0.087,0.853,-10.986,31.555,41.199
0.269,0.068,0.889,-8.484,36.377,40.466
0.271,0.062,0.893,-8.423,39.246,38.574
0.300,0.040,0.892,-1.221,43.823,34.912
0.334,-0.030,0.901,3.418,37.598,32.837
-1.056,-0.400,1.291,-39.551,-27.893,-47.302
-1.181,-0.408,1.330,-54.199,-17.151,-69.702
-1.315,-0.390,1.314,-62.317,-7.507,-85.022
-1.331,-0.361,1.265,-90.942,-4.150,-115.845
-1.375,-0.243,1.172,-105.957,-9.827,-130.737
-1.390,-0.153,1.112,-123.169,-9.827,-167.419
-1.334,0.065,0.886,-124.573,-8.728,-188.477
-1.251,0.120,0.749,-104.858,-22.644,-229.614
-0.896,-0.020,0.604,-78.491,-30.640,-245.728
-0.619,-0.186,0.622,-12.146,-20.874,-254.700
0.075,-0.601,0.723,11.230,-2.991,-245.544
0.467,-0.814,0.751,10.437,19.226,-197.510
1.156,-1.075,0.814,-4.883,7.935,-168.640
1.412,-1.081,0.868,-9.338,-10.986,-148.193
1.824,-0.941,1.086,40.222,-25.024,-128.235
1.956,-0.862,1.223,67.505,-16.785,-114.197
2.044,-0.802,1.334,64.087,23.193,-75.623
2.072,-0.631,1.418,53.101,40.588,-62.439
1.969,-0.515,1.387,20.142,22.888,-45.776
1.656,-0.280,1.220,-4.578,3.174,-33.813
1.480,-0.159,1.125,-36.133,12.695,0.427
1.179,0.026,0.894,-36.499,34.973,15.930
1.048,0.084,0.792,-31.921,50.354,30.396
0.784,0.150,0.694,-22.888,57.495,57.922
0.653,0.176,0.679,-17.212,61.096,68.970
0.529,0.201,0.667,-6.165,54.871,73.975
0.392,0.211,0.700,-4.517,33.264,64.880
0.372,0.184,0.750,-4.028,-2.197,46.326
0.369,0.089,0.808,2.319,5.981,42.358
0.403,0.034,0.818,18.921,23.132,41.992
-1.023,-0.327,1.257,-52.124,18.127,-69.824
-1.100,-0.313,1.273,-77.881,15.991,-95.886
-1.295,-0.261,1.299,-94.055,9.583,-108.948
-1.399,-0.189,1.277,-121.094,1.648,-137.146
-1.493,0.078,1.083,-127.380,1.465,-157.166
-1.480,0.215,0.931,-126.343,-4.211,-215.454
-1.253,0.253,0.557,-120.972,-15.320,-248.230
-1.010,0.142,0.374,-82.947,-51.270,-299.988
-0.334,-0.377,0.137,-48.767,-65.674,-309.265
0.089,-0.679,0.172,11.902,-73.547,-273.926
0.921,-1.110,0.472,22.156,-72.144,-226.318
1.267,-1.263,0.675,48.950,-56.274,-108.765
1.793,-1.321,1.295,79.529,-26.917,-74.951
1.995,-1.171,1.589,91.797,8.789,-64.453
2.144,-0.945,1.794,34.729,-3.906,-90.515
2.200,-0.523,1.880,-0.916,-46.265,-101.257
2.125,-0.362,1.755,-0.671,-36.316,-84.839
1.757,-0.043,1.362,0.671,0.366,-59.814
1.545,0.077,1.165,-26.855,36.987,-22.827
1.227,0.211,0.899,-34.790,32.104,-15.015
1.064,0.244,0.832,-32.959,13.062,3.296
0.793,0.229,0.746,-25.024,12.695,13.794
0.704,0.204,0.730,-3.479,16.785,28.625
0.587,0.167,0.775,5.066,16.846,31.311
0.554,0.150,0.810,10.681,18.433,32.471
0.535,0.116,0.841,14.893,22.766,34.119
0.444,0.065,0.927,9.277,17.273,39.734
0.411,0.047,0.969,1.587,31.616,51.514
0.415,-0.001,0.998,1.038,41.260,53.345
0.436,-0.018,0.983,-1.282,44.495,55.847
1.302,-0.913,0.824,28.503,7.202,-82.275
1.475,-0.865,0.869,70.618,20.508,-47.058
1.624,-0.736,1.052,86.487,6.714,-45.532
1.631,-0.681,1.216,83.130,-42.114,-63.782
1.584,-0.586,1.483,65.186,-49.377,-65.125
1.526,-0.509,1.505,32.104,-10.437,-40.100
1.344,-0.320,1.384,18.188,13.489,-24.841
1.254,-0.254,1.294,-9.705,36.865,-5.310
1.079,-0.156,1.097,-20.569,42.664,4.028
0.989,-0.107,1.004,-32.043,46.631,29.175
0.783,-0.001,0.898,-35.461,43.396,41.382
0.683,0.039,0.866,-38.391,40.039,50.171
0.597,0.073,0.833,-37.292,40.283,55.176
0.480,0.116,0.793,-33.020,41.443,53.528
0.443,0.124,0.790,-24.109,41.931,52.002
0.397,0.131,0.792,-21.912,42.053,53.650
0.398,0.120,0.793,-18.555,43.884,57.068
0.431,0.086,0.795,-16.602,43.945,59.265
0.457,0.063,0.793,-14.099,41.138,61.462
0.484,0.039,0.800,-1.160,30.212,64.758
0.492,0.020,0.859,7.996,26.733,66.772
0.485,0.012,0.885,21.179,27.344,69.153
0.475,0.007,0.918,24.841,29.114,70.435
0.465,0.016,0.940,29.175,30.518,67.505
0.472,-0.001,0.965,28.564,29.480,62.866
0.482,-0.021,0.952,26.550,26.733,60.364
0.485,-0.035,0.934,27.344,19.043,66.589
0.462,-0.024,0.931,31.189,16.907,71.411
0.449,-0.013,0.940,38.635,21.240,75.745
0.445,0.002,0.942,39.917,26.062,76.782
-1.368,-0.208,1.173,-44.800,-18.860,-51.880
-1.585,-0.127,1.220,-67.749,-22.644,-90.210
-1.965,0.129,1.261,-78.369,-16.479,-117.249
-2.059,0.269,1.205,-109.314,-6.287,-192.810
-2.028,0.366,0.924,-125.183,-14.648,-229.248
-1.787,0.131,0.549,-131.042,-53.650,-270.691
-1.602,-0.107,0.407,-105.530,-68.970,-275.574
-1.165,-0.752,0.511,12.634,-64.575,-264.465
-0.822,-1.156,0.760,77.515,-35.706,-253.845
0.245,-1.897,1.257,102.234,41.931,-210.327
0.848,-2.058,1.372,60.303,57.434,-180.054
1.753,-1.953,1.355,-10.498,21.423,-156.067
2.118,-1.787,1.358,-10.559,1.465,-165.344
2.448,-1.535,1.401,-0.916,29.358,-147.217
2.525,-0.923,1.223,2.686,54.932,-114.929
2.306,-0.620,1.052,-6.592,41.443,-65.552
1.844,-0.184,0.953,-27.100,9.766,-47.180
1.489,0.013,0.972,-36.987,0.732,-24.475
1.297,0.069,0.932,-28.564,16.296,-12.451
1.099,0.110,0.890,-19.104,25.513,4.822
0.769,0.169,0.911,-18.677,22.522,11.414
0.652,0.187,0.934,-17.883,27.039,17.639
0.507,0.196,0.906,-18.250,31.799,18.921
0.471,0.188,0.881,-17.456,40.833,22.583
0.481,0.128,0.849,-15.503,44.983,24.841
0.498,0.087,0.848,-9.216,45.471,31.006
0.516,0.036,0.873,-5.615,41.077,32.288
0.524,0.023,0.881,2.991,26.062,33.508
0.528,-0.008,0.889,7.202,17.761,34.912
0.532,-0.028,0.895,14.099,2.747,37.781
-1.369,-0.329,1.048,-23.376,4.639,-72.693
-1.477,-0.309,1.089,-49.866,4.822,-108.459
-1.664,-0.158,1.175,-66.528,1.770,-131.226
-1.736,-0.040,1.215,-84.534,-0.305,-184.998
-1.787,0.177,1.173,-83.984,5.859,-215.393
-1.727,0.234,1.083,-78.125,17.151,-274.170
-1.425,0.068,0.831,-79.041,12.329,-297.791
-1.201,-0.172,0.665,-63.416,-17.517,-316.772
-0.517,-0.862,0.404,-30.884,-32.898,-309.875
-0.076,-1.208,0.445,54.382,-36.377,-248.352
