aX,aY,aZ,gX,gY,gZ
-0.010,0.967,-0.169,8.728,6.714,-5.249
-0.003,0.997,-0.146,5.737,5.676,-2.197
-0.001,1.004,-0.148,4.028,6.042,-2.197
0.015,0.999,-0.172,5.249,6.042,-2.869
0.017,1.002,-0.171,6.592,3.479,-1.099
0.008,1.016,-0.159,6.653,3.174,-0.610
0.005,1.020,-0.162,7.874,6.042,-3.479
0.011,1.005,-0.190,9.766,7.507,-5.371
0.014,1.002,-0.181,10.559,4.150,-3.296
0.002,1.020,-0.148,8.850,2.380,-1.953
-0.003,1.020,-0.150,8.972,5.371,-6.287
0.005,0.993,-0.165,9.521,6.653,-8.545
0.011,0.984,-0.162,8.362,5.188,-7.629
0.008,0.986,-0.141,7.141,4.456,-6.287
0.006,0.992,-0.136,5.737,3.845,-5.249
0.005,0.992,-0.142,3.601,2.808,-4.944
0.010,0.988,-0.139,3.601,2.380,-5.249
0.011,0.991,-0.122,3.601,1.892,-4.089
0.006,0.997,-0.123,3.357,1.953,-3.845
0.004,0.999,-0.130,5.249,2.197,-5.920
0.006,0.995,-0.120,6.836,1.770,-6.836
0.008,0.999,-0.105,6.165,0.366,-6.042
0.010,1.006,-0.100,5.005,-0.061,-4.639
0.010,1.012,-0.090,1.709,-0.671,-1.831
0.011,1.019,-0.095,0.427,-0.122,-1.831
0.052,0.910,-0.011,-160.706,63.049,26.550
0.037,0.917,-0.076,-149.963,58.594,25.635
0.037,0.923,-0.091,-132.874,46.387,26.367
0.042,0.931,-0.102,-125.671,43.213,26.672
0.038,0.936,-0.108,-117.554,40.833,26.245
0.027,0.934,-0.167,-114.136,39.551,24.963
0.024,0.925,-0.187,-101.929,37.354,21.301
0.012,0.903,-0.214,-94.788,37.781,20.203
0.009,0.896,-0.224,-80.383,40.833,17.578
0.009,0.882,-0.250,-73.914,42.664,15.930
0.010,0.885,-0.259,-61.951,42.725,14.282
-0.006,0.908,-0.276,-55.603,43.823,12.817
-0.020,0.909,-0.304,-41.199,45.349,5.005
-0.039,0.893,-0.326,-34.058,43.640,1.587
-0.049,0.887,-0.328,-26.794,36.682,0.610
-0.042,0.896,-0.364,-26.062,29.785,3.906
-0.049,0.923,-0.372,-18.066,17.944,8.301
-0.059,0.979,-0.359,-11.841,15.625,5.432
-0.050,0.989,-0.352,-5.920,13.245,-1.404
-0.028,1.002,-0.340,-7.141,10.986,-1.648
-0.019,1.013,-0.331,-11.780,4.700,1.038
-0.005,1.024,-0.343,-12.756,1.770,1.648
-0.003,1.018,-0.360,-9.094,-0.977,-1.404
0.008,0.980,-0.392,-5.493,-2.686,-3.906
0.016,0.965,-0.380,1.892,-8.667,-4.639
0.011,0.968,-0.322,3.540,-10.010,-4.272
0.010,0.969,-0.310,1.282,-8.972,-6.226
0.021,0.947,-0.332,0.122,-7.690,-7.690
0.025,0.933,-0.354,2.563,-6.409,-8.911
0.031,0.922,-0.344,5.249,-6.897,-8.179
-0.006,0.989,-0.168,-64.636,30.457,12.878
-0.029,0.997,-0.186,-61.157,31.982,10.681
-0.030,0.981,-0.205,-54.810,36.011,4.883
-0.027,0.955,-0.219,-53.406,37.598,5.127
-0.036,0.970,-0.217,-55.847,37.170,10.864
-0.054,0.999,-0.225,-58.472,35.645,12.146
-0.060,1.001,-0.244,-61.462,32.593,10.986
-0.048,0.984,-0.290,-58.533,32.288,9.583
-0.045,0.979,-0.291,-50.110,32.349,8.301
-0.054,0.969,-0.282,-48.950,32.776,7.629
-0.053,0.950,-0.303,-50.476,32.227,8.118
-0.069,0.925,-0.353,-50.232,29.846,9.460
-0.081,0.913,-0.378,-43.396,23.865,5.920
-0.071,0.892,-0.382,-37.659,20.569,3.296
-0.066,0.899,-0.358,-30.884,16.541,3.601
-0.068,0.909,-0.349,-29.907,17.761,3.906
-0.070,0.902,-0.370,-26.428,19.958,3.723
-0.082,0.906,-0.393,-23.865,17.883,3.845
-0.083,0.909,-0.384,-18.616,13.306,0.244
-0.069,0.894,-0.380,-16.602,12.512,-1.343
-0.066,0.904,-0.375,-15.259,10.132,1.953
-0.082,0.939,-0.382,-14.587,9.460,2.441
-0.083,0.936,-0.397,-9.277,8.789,-2.991
-0.070,0.912,-0.408,-5.920,7.324,-4.822
-0.070,0.907,-0.408,-1.221,2.014,-4.456
-0.081,0.905,-0.395,0.977,0.122,-4.456
-0.083,0.903,-0.392,3.662,-1.831,-4.822
-0.082,0.912,-0.376,4.150,-2.808,-4.211
-0.082,0.920,-0.369,2.991,-3.296,-3.235
-0.080,0.924,-0.377,2.808,-2.869,-3.357
-0.098,0.914,-0.438,7.568,-6.104,0.977
-0.085,0.912,-0.409,5.676,-4.822,-0.061
-0.085,0.920,-0.401,2.075,-4.089,1.587
-0.104,0.932,-0.440,-4.883,-2.136,3.174
-0.109,0.929,-0.457,-4.639,-1.526,1.221
-0.084,0.917,-0.439,0.854,-2.258,-3.235
-0.073,0.918,-0.419,2.319,-3.540,-2.625
