aX,aY,aZ,gX,gY,gZ
0.410,-0.004,0.354,77.209,-331.787,56.763
0.193,-0.022,0.453,129.578,-480.713,53.589
-0.135,-0.083,0.857,156.006,-525.330,39.185
-0.244,-0.109,1.008,175.598,-550.415,1.648
-0.378,-0.144,1.176,165.039,-553.406,-11.841
-0.408,-0.153,1.269,129.700,-541.443,-28.137
-0.391,-0.178,1.475,111.206,-509.644,-37.048
-0.372,-0.225,1.517,70.557,-398.621,-42.908
-0.369,-0.364,1.491,48.279,-331.177,-32.715
-0.399,-0.410,1.419,10.498,-188.171,7.935
-0.565,-0.399,1.151,0.916,-121.765,27.405
-0.655,-0.369,0.979,-0.488,-64.636,40.833
-0.776,-0.289,0.736,10.193,5.188,53.467
-0.790,-0.230,0.694,14.893,19.775,56.396
-0.719,-0.121,0.779,19.470,42.297,55.237
-0.648,-0.099,0.888,16.541,61.340,54.626
-0.552,-0.110,1.061,-15.930,123.291,75.928
-0.531,-0.115,1.101,-42.847,165.955,93.933
-0.534,-0.123,1.160,-93.750,268.799,106.628
-0.510,-0.178,1.312,-115.173,332.642,97.290
-0.525,-0.213,1.354,-157.715,470.520,62.866
-0.612,-0.392,1.168,-172.241,530.823,34.973
-0.586,-0.498,0.948,-189.453,560.242,-11.658
-0.357,-0.435,0.572,-193.359,522.400,-26.855
-0.188,-0.317,0.431,-170.349,395.813,-69.580
0.150,-0.181,0.337,-146.301,327.270,-93.994
-0.250,-0.073,0.804,190.308,-526.855,50.354
-0.505,-0.229,0.960,210.937,-541.565,36.255
-0.608,-0.241,1.048,206.116,-577.332,11.841
-0.619,-0.186,1.347,184.265,-575.867,-4.761
-0.507,-0.209,1.478,134.644,-500.549,-35.889
-0.307,-0.258,1.633,110.840,-432.617,-35.461
-0.292,-0.293,1.610,75.684,-251.831,-16.052
-0.420,-0.371,1.373,59.143,-158.386,1.221
-0.525,-0.382,1.186,34.729,-15.869,37.231
-0.692,-0.364,0.850,31.677,23.621,47.974
-0.711,-0.325,0.766,32.166,61.707,54.687
-0.630,-0.232,0.794,33.997,76.477,51.208
-0.548,-0.224,0.871,20.874,119.873,48.767
-0.412,-0.177,1.065,-6.042,148.071,59.998
-0.401,-0.151,1.157,-73.792,233.032,73.730
-0.458,-0.178,1.253,-100.647,293.579,68.115
-0.489,-0.248,1.229,-120.239,360.352,56.885
-0.516,-0.374,1.099,-145.203,474.426,39.001
-0.487,-0.402,1.019,-153.076,508.911,31.189
-0.378,-0.494,0.725,-166.809,512.878,15.869
-0.296,-0.488,0.513,-162.842,474.121,14.648
-0.178,-0.418,0.358,-107.239,329.651,1.709
0.097,-0.193,0.327,-71.045,247.803,-12.207
0.254,-0.106,0.422,-33.142,121.765,-34.790
0.429,-0.027,0.609,-34.363,82.031,-37.170
0.440,-0.022,0.641,-52.429,19.226,-37.048
0.464,-0.076,0.677,-59.937,-13.550,-35.522
0.474,-0.101,0.693,-55.603,-78.430,-21.484
0.448,-0.066,0.786,-44.678,-106.628,-13.306
0.434,-0.025,0.882,-30.762,-145.691,-3.052
-0.444,-0.142,1.494,161.987,-505.005,-35.706
-0.398,-0.163,1.587,105.041,-436.218,-54.993
-0.376,-0.218,1.588,70.984,-391.785,-57.678
-0.363,-0.451,1.456,3.174,-278.625,-46.570
-0.390,-0.514,1.380,-21.484,-218.018,-25.574
-0.521,-0.495,1.148,-38.208,-92.957,19.165
-0.608,-0.447,1.016,-35.706,-40.833,34.180
-0.668,-0.393,0.911,-32.349,22.827,51.208
-0.691,-0.276,0.864,-34.912,39.001,57.495
-0.688,-0.209,0.909,-44.922,74.219,66.223
-0.687,-0.177,0.939,-48.096,105.225,63.904
-0.652,-0.208,0.910,-55.969,170.776,64.148
-0.542,-0.206,0.959,-66.467,198.791,68.542
-0.477,-0.189,1.058,-94.910,274.414,64.880
-0.382,-0.137,1.357,-108.521,333.130,53.101
-0.404,-0.121,1.451,-145.020,489.563,7.080
-0.595,-0.256,1.229,-171.143,557.495,-24.170
-0.623,-0.417,0.950,-204.346,579.041,-78.857
-0.332,-0.539,0.473,-204.773,522.949,-83.679
-0.153,-0.457,0.392,-180.847,355.774,-76.294
0.146,-0.282,0.341,-156.799,283.264,-74.829
0.284,-0.199,0.366,-127.686,227.478,-72.388
0.420,-0.125,0.356,-69.641,154.236,-68.054
0.447,-0.140,0.300,-43.823,119.507,-65.063
0.476,-0.122,0.303,-3.784,17.395,-45.776
0.505,-0.094,0.441,10.315,-41.077,-34.607
0.558,-0.081,0.632,21.851,-118.042,-15.259
0.572,-0.078,0.848,19.043,-131.409,-3.235
0.524,-0.083,0.864,18.311,-149.841,13.245
0.440,-0.083,0.929,23.682,-162.842,17.517
-0.644,-0.249,0.813,27.161,49.744,48.462
-0.532,-0.163,0.988,17.578,78.003,57.190
-0.500,-0.152,1.051,-2.991,101.379,67.078
-0.507,-0.237,0.976,-49.072,170.532,80.322
-0.493,-0.274,0.949,-62.073,207.031,82.153
-0.449,-0.275,1.029,-84.412,275.085,82.275
-0.342,-0.145,1.520,-107.056,321.716,78.369
-0.389,-0.091,1.710,-177.429,482.910,35.156
-0.637,-0.291,1.404,-212.891,570.312,-5.432
-0.662,-0.476,1.049,-253.723,609.985,-62.988
-0.379,-0.636,0.387,-247.925,547.424,-64.331
-0.123,-0.538,0.259,-194.946,349.670,-36.377
0.230,-0.159,0.397,-159.058,278.015,-29.968
0.297,-0.041,0.410,-83.008,221.008,-54.565
0.379,-0.040,0.203,-48.523,192.200,-67.322
0.430,-0.060,0.141,3.479,77.759,-58.777
0.500,-0.026,0.250,19.958,8.362,-45.288
0.557,-0.013,0.433,32.715,-95.276,-22.156
0.638,-0.018,0.747,27.832,-117.249,-8.728
0.603,-0.030,0.777,19.470,-138.123,13.977
0.479,-0.054,0.731,22.827,-158.264,20.813
0.416,-0.044,0.752,35.522,-227.478,31.189
0.296,-0.006,0.931,44.250,-260.376,31.555
0.256,-0.004,1.047,70.068,-279.907,18.066
0.224,0.015,1.250,77.332,-271.240,10.986
0.226,0.045,1.354,50.903,-242.065,10.742
0.215,0.089,1.437,25.269,-217.712,13.306
0.182,0.063,1.384,-5.554,-151.428,7.202
0.101,-0.030,1.211,-5.005,-120.605,1.709
0.070,-0.048,1.160,1.770,-95.825,-2.197
-0.234,-0.094,0.914,191.895,-471.985,3.418
-0.366,-0.207,1.146,185.669,-497.131,-2.380
-0.462,-0.221,1.342,169.067,-514.160,-10.437
-0.444,-0.190,1.472,154.846,-498.840,-19.470
-0.294,-0.224,1.630,123.657,-403.809,-48.950
-0.227,-0.269,1.618,102.905,-338.623,-50.598
-0.218,-0.295,1.558,51.636,-213.318,-18.127
-0.339,-0.328,1.354,29.785,-150.818,-1.038
-0.419,-0.363,1.193,9.766,-37.354,18.616
-0.531,-0.373,0.935,8.118,-2.930,26.306
-0.535,-0.325,0.909,5.188,30.396,37.109
-0.472,-0.205,1.011,-2.258,43.091,42.236
-0.482,-0.172,1.022,-26.001,86.670,45.410
-0.489,-0.255,0.874,-32.959,114.075,40.771
-0.423,-0.297,0.865,-47.546,150.391,52.063
-0.242,-0.219,1.243,-60.730,173.706,67.261
-0.227,-0.150,1.452,-91.003,303.894,74.646
-0.386,-0.154,1.440,-105.896,395.813,62.012
-0.476,-0.176,1.338,-150.146,517.883,21.057
-0.489,-0.251,1.157,-181.580,533.508,-4.089
-0.432,-0.354,0.972,-224.731,487.244,-38.574
-0.170,-0.470,0.445,-220.886,418.640,-37.720
0.014,-0.361,0.418,-177.612,252.869,-24.902
0.272,-0.095,0.610,-146.606,203.918,-28.076
0.323,-0.055,0.585,-82.581,160.828,-42.358
0.384,-0.051,0.424,-52.368,131.531,-41.321
0.386,-0.027,0.398,-3.906,40.588,-27.039
0.390,0.021,0.520,13.611,-7.263,-23.865
0.443,0.022,0.675,24.719,-74.585,-16.602
0.506,0.040,0.917,14.038,-90.027,-6.897
-0.259,-0.381,1.500,37.659,-240.723,-43.579
-0.319,-0.443,1.367,2.930,-123.047,-20.142
-0.443,-0.484,1.077,-1.892,-76.172,-5.188
-0.476,-0.461,0.961,5.615,-12.878,17.822
-0.482,-0.359,0.900,9.277,5.188,26.123
-0.446,-0.294,0.966,-6.714,36.255,43.701
-0.401,-0.209,1.094,-28.259,59.753,53.040
-0.410,-0.249,1.049,-71.289,127.502,65.002
-0.422,-0.333,0.899,-83.374,158.630,71.655
-0.410,-0.319,0.916,-89.905,216.309,76.782
-0.348,-0.220,1.106,-92.041,252.624,72.632
-0.329,-0.156,1.220,-112.671,348.755,47.852
-0.365,-0.127,1.303,-135.742,401.916,27.283
-0.420,-0.204,1.216,-192.200,468.079,-16.602
-0.464,-0.450,0.775,-206.055,458.374,-30.273
-0.404,-0.496,0.489,-175.659,327.148,-28.442
-0.063,-0.289,0.378,-143.066,233.765,-20.996
0.109,-0.141,0.559,-79.712,122.620,-17.334
0.251,0.020,0.822,-57.556,118.835,-23.193
0.247,0.028,0.813,-42.114,128.845,-32.227
0.226,-0.034,0.644,-20.813,117.187,-42.969
0.239,-0.048,0.587,-9.521,81.482,-37.476
0.288,0.012,0.726,13.733,-11.536,-18.127
0.342,0.025,0.872,22.766,-41.626,-15.564
0.437,0.032,1.100,23.743,-51.270,-12.817
0.427,0.051,1.135,14.648,-42.053,-9.399
0.375,0.037,1.081,-2.747,-22.156,-11.414
0.365,0.014,1.042,-5.432,-18.005,-13.489
0.364,0.006,1.027,-2.808,-22.400,-11.902
0.386,0.011,1.065,-2.136,-24.353,-11.353
0.764,0.088,0.785,29.053,-163.147,25.818
0.696,0.129,0.821,55.298,-185.120,38.330
0.435,0.187,0.683,70.435,-207.764,34.668
0.285,0.191,0.620,94.849,-309.143,20.325
0.007,0.130,0.700,106.262,-372.314,11.108
-0.108,0.048,0.817,141.785,-460.388,-16.785
-0.267,-0.136,1.040,159.729,-477.844,-32.104
-0.335,-0.176,1.111,169.067,-495.789,-51.697
-0.489,-0.098,1.244,156.311,-510.132,-58.228
-0.505,-0.063,1.362,113.403,-500.610,-90.820
-0.265,-0.266,1.500,96.436,-460.449,-101.440
-0.180,-0.313,1.507,76.843,-338.440,-59.753
-0.243,-0.252,1.400,74.402,-261.353,-31.494
-0.311,-0.246,1.268,74.646,-97.961,3.967
-0.417,-0.268,0.958,71.594,-35.217,17.944
-0.461,-0.253,0.856,68.848,25.146,40.283
-0.514,-0.203,0.827,67.627,34.546,45.410
-0.510,-0.199,0.872,49.805,44.800,52.429
-0.428,-0.229,1.041,28.503,55.176,61.523
-0.389,-0.245,1.121,-0.610,75.012,76.660
-0.387,-0.287,1.130,-52.246,147.827,105.164
-0.393,-0.314,1.119,-65.308,192.078,108.643
-0.367,-0.318,1.171,-85.571,267.883,106.934
-0.369,-0.268,1.229,-102.783,296.570,106.384
-0.374,-0.212,1.272,-142.822,359.253,80.383
-0.397,-0.241,1.175,-158.142,390.503,56.396
-0.417,-0.326,1.008,-157.104,410.522,24.353
-0.388,-0.397,0.534,-131.836,377.686,20.081
-0.307,-0.302,0.425,-55.481,231.140,10.010
-0.025,-0.055,0.625,-28.992,157.166,0.244
0.376,0.089,0.647,123.108,-232.727,1.770
0.178,-0.005,0.659,145.630,-272.156,-4.944
0.066,-0.055,0.698,178.406,-351.562,-17.456
-0.112,-0.126,0.866,180.420,-391.113,-22.583
-0.251,-0.172,1.039,159.363,-463.684,-31.677
-0.306,-0.207,1.136,145.813,-491.821,-37.170
