aX,aY,aZ,gX,gY,gZ
0.044,-0.933,0.419,6.409,-4.456,-9.949
0.049,-0.938,0.450,6.836,-6.653,-10.620
0.053,-0.951,0.499,4.761,-6.958,-10.620
0.049,-0.955,0.500,2.625,-4.883,-9.216
0.044,-0.957,0.490,-0.183,-0.427,-4.822
0.043,-0.959,0.461,0.061,1.099,-2.747
0.053,-0.957,0.449,3.784,3.052,0.122
0.058,-0.954,0.458,5.737,3.845,1.648
0.056,-0.950,0.464,5.981,5.554,4.150
0.042,-0.943,0.455,4.761,5.371,3.601
0.043,-0.944,0.459,1.587,2.747,-1.221
0.060,-0.959,0.473,-0.549,1.038,-3.174
0.062,-0.959,0.471,-2.747,0.305,-3.052
0.072,-0.577,0.644,107.544,11.780,-27.039
0.082,-0.645,0.602,113.220,13.733,-23.071
0.084,-0.673,0.593,120.056,18.127,-17.578
0.083,-0.708,0.568,122.375,20.691,-15.564
0.084,-0.722,0.551,124.023,23.071,-11.230
0.073,-0.757,0.535,123.108,22.949,-9.338
0.059,-0.765,0.538,118.408,26.611,-9.705
0.040,-0.772,0.517,112.915,28.931,-11.108
0.041,-0.778,0.484,97.534,26.062,-12.390
0.047,-0.811,0.431,91.614,23.376,-13.062
0.045,-0.830,0.419,87.341,22.095,-13.977
0.035,-0.848,0.420,78.735,20.142,-14.038
0.037,-0.848,0.423,72.998,19.226,-13.245
0.068,-0.846,0.409,60.547,17.883,-9.399
0.081,-0.856,0.378,57.373,18.616,-7.507
0.086,-0.877,0.346,59.265,21.667,-8.301
0.087,-0.932,0.334,61.951,22.339,-11.047
0.090,-0.948,0.344,67.810,21.606,-17.090
0.106,-0.953,0.369,67.871,20.752,-18.677
0.116,-0.953,0.373,59.509,18.127,-19.165
0.131,-0.964,0.350,54.565,16.541,-18.433
0.131,-0.973,0.338,48.096,13.611,-14.465
0.126,-0.981,0.342,46.143,12.756,-12.268
0.117,-0.980,0.348,42.419,11.292,-10.254
0.090,-0.978,0.375,40.100,9.827,-10.376
0.083,-0.979,0.396,31.738,6.042,-11.353
0.076,-0.990,0.414,26.428,5.005,-10.437
0.066,-0.994,0.401,17.761,5.249,-5.615
0.037,-0.986,0.378,15.442,5.188,-3.418
0.030,-0.973,0.383,11.902,2.563,-2.747
0.042,-0.888,0.371,29.114,12.268,-11.292
0.041,-0.927,0.423,25.452,5.676,-17.883
0.042,-0.949,0.446,23.376,3.601,-19.653
0.055,-0.982,0.433,19.165,3.967,-17.395
0.060,-0.983,0.404,18.616,4.822,-13.977
0.066,-0.976,0.389,22.644,5.249,-6.348
0.070,-0.971,0.409,24.780,5.493,-2.808
0.069,-0.969,0.432,24.109,7.751,3.174
0.059,-0.963,0.458,20.752,9.216,5.127
0.055,-0.957,0.449,10.864,11.169,6.409
0.042,-0.954,0.384,7.019,10.803,6.226
0.035,-0.955,0.351,6.287,5.554,4.639
0.041,-0.949,0.348,9.033,2.075,2.930
0.051,-0.944,0.380,12.756,-2.258,-0.916
0.057,-0.958,0.454,10.864,-2.747,-2.014
0.056,-0.966,0.464,1.648,-1.099,-1.648
0.045,-0.966,0.423,-1.770,0.366,-0.366
0.041,-0.966,0.403,-1.465,2.075,2.930
0.036,-0.966,0.400,0.671,2.502,4.456
0.028,-0.962,0.404,4.150,3.479,6.226
0.015,-0.951,0.423,4.883,3.479,5.432
0.020,-0.951,0.429,4.761,3.052,3.418
0.042,-0.949,0.418,2.563,2.747,-0.488
0.046,-0.946,0.406,1.282,3.174,-1.160
0.042,-0.948,0.400,-0.427,3.235,-2.502
0.041,-0.951,0.404,-0.793,2.686,-3.540
0.044,-0.954,0.404,-0.793,2.075,-4.395
0.051,-0.957,0.403,-0.854,2.136,-4.028
0.052,-0.956,0.402,-2.136,2.686,-2.258
0.047,-0.949,0.401,-2.441,2.869,-1.648
0.181,-0.645,0.610,125.671,12.451,-25.574
