aX,aY,aZ,gX,gY,gZ
0.955,0.103,-0.079,6.531,-1.770,13.733
0.968,0.099,-0.047,3.052,5.066,13.184
0.959,0.020,0.246,-0.610,100.952,16.785
0.968,0.030,0.246,2.014,94.299,17.273
0.960,0.034,0.226,-11.353,85.449,22.705
0.949,0.040,0.182,-15.442,80.078,23.193
0.950,0.038,0.144,-13.611,76.111,21.362
0.964,0.045,0.109,3.662,68.970,15.198
0.968,0.043,0.107,11.108,66.162,12.451
0.971,0.030,0.105,10.803,58.472,11.353
0.979,-0.013,0.102,5.493,53.345,13.733
0.980,-0.016,0.096,-0.916,46.936,20.813
0.966,0.009,0.090,-0.305,47.668,22.217
0.952,0.021,0.076,2.014,51.392,21.362
0.924,0.039,0.030,1.892,50.720,20.508
0.922,0.049,0.004,2.380,42.664,20.081
0.935,0.077,-0.005,4.272,37.292,20.264
0.943,0.094,0.009,6.592,33.752,19.958
0.959,0.126,0.037,6.836,34.119,18.188
0.965,0.132,0.031,3.174,35.095,17.456
0.973,0.132,0.021,-5.127,31.921,18.250
0.986,0.130,-0.008,-6.531,28.809,19.653
0.984,0.137,-0.014,-3.052,22.156,21.118
0.975,0.158,0.001,-0.061,20.325,19.348
0.979,0.155,0.021,1.587,23.743,13.733
0.984,0.129,0.011,-1.709,27.893,13.000
0.977,0.117,-0.022,-10.437,28.809,16.113
0.968,0.115,-0.063,-11.719,25.574,17.517
0.967,0.122,-0.071,-9.766,22.644,16.846
0.983,0.133,-0.059,-1.587,20.081,9.766
0.993,0.135,-0.046,2.014,21.912,5.554
0.992,0.144,-0.049,2.014,30.029,1.099
1.037,-0.009,0.196,-6.531,75.562,9.705
1.036,-0.018,0.165,-9.460,56.641,18.494
1.042,-0.010,0.148,-10.132,45.532,22.888
1.043,0.007,0.146,-2.563,34.363,22.522
1.043,0.024,0.155,4.272,33.569,18.066
1.049,0.015,0.167,9.094,34.851,13.794
1.044,-0.030,0.132,5.920,39.368,14.832
1.035,-0.044,0.100,1.465,37.598,20.508
