0.255,-0.509,2.129,-258.362,-58.472,19.165
0.452,-0.555,1.688,-278.442,-53.345,19.775
0.494,-0.510,1.490,-306.763,-47.485,28.564
0.408,-0.356,1.117,-315.308,-43.274,30.212
0.358,-0.326,0.913,-316.406,-32.837,27.222
0.348,-0.341,0.694,-286.133,3.723,10.559
0.375,-0.372,0.258,-266.113,11.108,5.066
0.338,-0.323,0.060,-246.216,-30.029,-1.343
0.238,-0.223,-0.165,-228.088,-65.247,-13.367
0.229,-0.244,-0.174,-158.203,-101.807,-50.354
0.340,-0.361,-0.107,-124.207,-98.694,-60.242
0.393,-0.382,-0.081,-76.477,-70.374,-60.730
0.387,-0.317,-0.055,-55.298,-47.424,-57.922
0.337,-0.246,-0.064,-37.781,-22.705,-54.016
0.238,-0.125,-0.195,-37.781,-6.042,-43.274
0.216,-0.074,-0.238,-50.781,-29.663,-38.208
0.429,-0.522,0.562,-377.380,-64.331,-1.038
0.436,-0.488,0.261,-358.704,-61.584,-0.732
0.401,-0.430,0.160,-309.570,-93.750,-0.671
0.278,-0.305,0.033,-288.208,-117.371,-7.874
0.245,-0.269,-0.024,-240.540,-136.047,-34.851
0.226,-0.239,-0.097,-213.928,-134.766,-45.166
0.217,-0.221,-0.096,-156.799,-121.094,-53.955
0.206,-0.158,-0.073,-131.409,-106.873,-57.190
0.208,-0.122,-0.070,-88.196,-65.857,-62.683
0.189,-0.005,-0.072,-64.758,-40.283,-63.171
