aX,aY,aZ,gX,gY,gZ
0.124,-0.117,1.004,2.930,-3.479,5.493
0.121,-0.113,1.006,1.953,-0.732,3.235
0.120,-0.109,0.995,1.221,-0.183,1.221
0.124,-0.116,0.986,1.770,-0.122,-2.625
0.133,-0.133,0.971,2.747,-0.916,-2.991
0.135,-0.137,0.972,4.761,-2.258,-1.404
0.138,-0.134,0.995,4.700,-2.441,-0.854
0.145,-0.129,1.000,3.174,-1.221,-1.160
0.151,-0.129,0.995,2.625,-0.671,-1.099
0.147,-0.130,0.979,2.380,-0.732,0.244
0.136,-0.130,0.969,2.197,-1.831,1.587
0.117,-0.132,0.961,2.380,-2.991,1.282
0.115,-0.134,0.964,3.601,-3.967,-1.709
0.118,-0.135,0.968,4.272,-3.418,-3.418
0.121,-0.139,0.970,4.578,-2.380,-4.456
0.127,-0.145,0.974,4.761,-2.380,-3.906
0.134,-0.144,0.994,5.920,-2.930,-2.869
0.139,-0.142,1.005,6.775,-0.549,-4.761
0.153,-0.142,1.007,5.859,0.549,-5.432
0.154,-0.144,0.998,3.235,-0.366,-3.479
0.147,-0.149,0.984,3.235,-0.793,-2.014
0.104,-0.185,0.987,-2.075,2.747,-0.671
0.104,-0.186,0.982,-2.136,2.808,-0.610
0.103,-0.186,0.978,-0.488,2.930,-0.305
0.103,-0.185,0.977,0.000,2.075,-0.122
0.103,-0.182,0.978,-0.122,-0.305,-0.732
0.109,-0.176,0.985,0.000,-0.244,-1.465
0.114,-0.176,0.987,-0.305,0.854,-2.380
0.116,-0.184,0.984,0.427,2.197,-2.502
0.123,-0.196,0.990,0.000,1.465,-1.404
0.125,-0.194,1.000,-3.662,-1.892,0.183
0.127,-0.188,1.000,-5.188,-2.136,-0.610
0.126,-0.186,0.989,-4.883,-1.770,-2.930
0.125,-0.187,0.987,-4.150,-2.197,-3.235
0.121,-0.191,0.997,-3.906,-2.258,-3.235
0.114,-0.190,0.997,-4.517,-0.183,-2.747
0.103,-0.188,0.994,-5.127,0.610,-2.380
0.106,-0.188,0.990,-6.287,-0.183,-3.052
0.117,-0.200,0.977,-5.737,-0.793,-3.418
0.125,-0.206,0.975,-2.930,-0.061,-3.418
