aX,aY,aZ,gX,gY,gZ
0.299,-0.388,1.611,51.514,-14.465,-36.316
0.279,-0.415,1.6,62.195,-31.433,-40.344
0.287,-0.534,1.68,59.326,-40.955,-39.612
0.279,-0.568,1.717,32.898,-47.791,-30.64
0.243,-0.564,1.691,19.836,-37.354,-23.437
0.228,-0.549,1.622,5.798,-0.549,-9.033
0.223,-0.513,1.392,2.563,9.949,-5.615
0.229,-0.502,1.295,-2.563,-4.211,-6.958
0.225,-0.484,1.207,-3.967,-14.526,-8.24
0.196,-0.472,1.133,-7.996,-16.785,-7.996
0.183,-0.465,1.082,-10.62,-12.939,-6.531
0.159,-0.435,0.982,-13.184,-8.118,-2.625
0.148,-0.412,0.944,-11.23,-10.559,-2.197
0.131,-0.379,0.893,-8.484,-10.864,-2.991
0.129,-0.375,0.876,-2.136,-6.714,-5.005
0.134,-0.389,0.869,-0.854,-5.493,-5.737
0.144,-0.404,0.877,-3.235,-5.981,-5.676
0.167,-0.443,0.894,-5.981,-7.202,-4.272
0.173,-0.453,0.903,-7.568,-8.85,-0.061
0.162,-0.432,0.913,-5.615,-5.92,1.77
0.148,-0.412,0.909,-2.075,3.113,2.075
0.13,-0.4,0.903,-2.197,4.883,0.793
0.117,-1.09,1.665,164.917,135.315,-40.283
0.387,-1.265,1.692,126.953,126.526,-57.739
0.734,-1.367,1.724,94.177,102.478,-55.969
0.758,-1.326,1.715,59.387,68.176,-34.058
0.619,-1.104,1.676,59.387,57.495,-23.804
0.538,-0.974,1.659,55.237,20.447,-20.935
0.427,-0.78,1.631,45.288,-4.883,-24.78
0.398,-0.716,1.621,30.64,-37.231,-26.306
0.327,-0.635,1.613,30.396,-38.513,-21.362
0.267,-0.606,1.618,29.907,-25.33,-7.751
0.159,-0.555,1.585,21.667,-19.958,-4.089
0.132,-0.536,1.524,-4.7,-23.804,-6.47
0.122,-0.513,1.345,-12.207,-28.076,-10.986
0.141,-0.526,1.262,-3.662,-24.963,-18.25
0.187,-0.554,1.156,6.714,-18.921,-18.921
0.192,-0.557,1.12,15.015,-15.686,-15.93
0.174,-0.565,1.085,10.742,-19.104,-13.367
0.155,-0.564,1.08,-1.709,-17.578,-5.371
0.114,-0.539,1.019,-5.31,-10.986,-2.197
0.107,-0.53,0.968,-5.31,-3.906,-2.441
0.122,-0.533,0.91,-3.052,-7.324,-5.066
0.138,-0.547,0.916,0,-12.756,-7.935
0.165,-0.569,0.956,4.883,-16.357,-9.094
0.165,-0.565,0.958,4.15,-12.756,-6.836
0.131,-0.53,0.937,-1.282,-2.319,-0.427
0.111,-0.509,0.919,-3.174,1.77,1.404
0.1,-0.492,0.902,-3.357,3.296,0.122
0.104,-0.489,0.901,-2.502,2.686,-1.038
0.113,-0.488,0.897,1.953,5.066,-2.441
0.128,-0.492,0.884,4.395,6.897,-2.258
-0.22,-0.34,2.009,127.625,30.029,-7.446
-0.11,-0.447,1.932,120.422,58.777,-26.917
0.158,-0.755,1.775,109.68,50.11,-38.147
0.282,-0.902,1.748,76.66,7.08,-42.053
0.329,-0.959,1.783,68.42,-4.761,-29.541
0.249,-0.888,1.785,71.472,5.127,0
0.058,-0.709,1.712,69.702,9.46,6.836
0,-0.643,1.659,52.856,-1.099,2.625
-0.03,-0.551,1.567,43.457,-9.338,-2.686
-0.039,-0.51,1.532,28.32,-17.578,-8.423
-0.081,-0.5,1.474,22.888,-15.32,-9.583
-0.083,-0.519,1.433,17.7,0.732,-9.705
-0.038,-0.506,1.311,15.503,9.399,-8.24
-0.009,-0.487,1.23,5.127,13.428,-6.836
0.026,-0.465,1.063,1.343,8.24,-6.958
0.029,-0.465,1.006,5.249,-0.854,-8.057
0.044,-0.477,0.959,11.597,-0.671,-7.751
0.052,-0.481,0.959,23.315,5.249,-3.845
0.057,-0.485,0.966,23.315,5.31,-1.892
0.057,-0.487,0.973,11.414,-2.686,0.183
0.042,-0.486,0.971,4.944,-7.019,0.061
0.037,-0.49,0.969,4.761,-8.606,-3.235
0.049,-0.523,0.988,10.681,-5.371,-5.127
0.055,-0.527,0.998,18.311,-0.671,-5.615
0.053,-0.506,1.004,23.987,3.967,-4.395
0.053,-0.499,1.008,18.066,-0.122,-3.845
0.042,-0.489,1.016,3.601,-6.653,-0.854
0.021,-0.477,1,1.404,-3.54,1.587
-0.012,-0.457,0.981,8.057,1.709,3.174
-0.017,-0.463,1.002,13.123,1.038,1.648
0.294,-0.885,1.64,163.757,60.791,-38.025
0.37,-0.974,1.768,160.278,48.95,-44.861
0.416,-1.031,1.97,139.587,36.621,-43.03
0.394,-0.99,2.001,96.863,31.006,-28.87
0.307,-0.839,1.856,81.665,34.729,-23.193
0.266,-0.78,1.745,63.721,21.606,-26.855
0.249,-0.748,1.673,55.664,5.371,-31.006
0.248,-0.743,1.679,38.391,-11.719,-26.733
0.218,-0.675,1.641,33.386,-6.531,-19.714
0.201,-0.663,1.599,21.729,5.31,-9.521
0.201,-0.699,1.502,11.658,1.221,-8.362
0.213,-0.713,1.453,-1.892,-14.832,-8.972
0.222,-0.704,1.37,-0.305,-14.099,-8.24
0.213,-0.682,1.305,8.118,4.578,-4.639
0.21,-0.637,1.166,8.972,8.057,-4.089
0.214,-0.623,1.116,1.953,-6.775,-5.737
0.193,-0.613,1.064,-0.61,-14.954,-5.676
0.168,-0.606,1.05,-0.061,-19.043,-2.38
0.125,-0.57,1.002,1.526,-16.663,-0.488
0.118,-0.552,0.971,5.127,-9.094,0.61
0.129,-0.541,0.922,5.127,-7.446,0.427
0.132,-0.542,0.914,-1.343,-10.559,0.427
0.117,-0.531,0.905,-5.127,-12.573,0.488
0.096,-0.515,0.899,-6.531,-12.451,0.61
0.083,-0.5,0.865,-2.319,-5.493,-0.549
0.097,-0.507,0.848,1.16,-1.709,-1.099
0.124,-0.526,0.835,3.418,-1.221,-1.282
0.126,-0.538,0.848,2.258,-3.723,-1.16
0.119,-0.545,0.87,0.793,-3.54,0.549
0.095,-0.542,0.886,1.465,0.183,1.282
0.581,-0.785,1.524,152.832,69.092,-41.321
0.564,-0.814,1.612,133.057,72.571,-32.898
0.582,-0.84,1.725,116.455,64.026,-33.997
0.595,-0.782,1.734,87.219,36.682,-35.889
0.585,-0.756,1.714,88.806,17.212,-29.175
0.562,-0.694,1.72,89.233,5.31,-25.818
0.532,-0.668,1.743,68.481,-20.508,-15.686
0.386,-0.621,1.815,55.969,-25.513,-8.179
0.283,-0.568,1.797,35.4,-20.569,1.404
0.176,-0.472,1.628,31.86,-19.653,-1.526
0.201,-0.468,1.561,34.607,-22.522,-8.423
0.29,-0.52,1.501,43.884,-24.963,-16.418
0.308,-0.547,1.458,42.053,-20.813,-14.343
0.306,-0.576,1.393,20.264,-18.677,-6.958
0.262,-0.613,1.24,6.165,-23.254,-3.113
0.231,-0.596,1.165,-2.747,-28.32,-0.244
0.191,-0.546,1.067,1.953,-27.283,-1.343
0.174,-0.533,1.043,11.78,-21.667,-2.869
0.14,-0.525,1.028,13.55,-18.921,-2.197
0.131,-0.517,1.035,10.742,-11.902,-1.038
0.139,-0.491,0.983,7.996,-6.348,-1.099
