aX,aY,aZ,gX,gY,gZ
0.029,0.004,1.011,-4.456,0.427,-11.292
0.061,-0.008,0.992,-2.930,-0.916,-9.888
0.068,-0.008,0.999,0.488,-1.038,-3.235
0.063,-0.003,1.002,1.892,0.549,4.150
0.038,0.016,0.996,2.380,0.977,6.653
0.024,0.026,0.995,4.333,0.916,8.545
-0.035,0.005,1.012,-6.287,0.732,3.174
-0.036,0.011,1.033,-7.568,0.488,3.540
-0.040,0.016,1.034,-9.277,5.066,6.714
-0.052,0.031,1.018,-8.484,8.057,7.874
-0.052,0.035,1.009,-7.202,8.972,7.385
-0.038,0.039,1.006,-4.089,4.150,2.686
-0.032,0.042,1.011,-2.136,1.465,0.610
-0.027,0.047,1.014,1.404,0.549,-0.427
-0.029,0.045,1.008,4.517,1.953,-0.122
-0.027,0.032,1.006,6.653,1.770,0.549
-0.023,0.025,1.023,9.277,1.038,3.967
-0.021,0.017,1.050,8.057,1.587,6.287
-0.022,0.018,1.045,3.845,2.869,8.423
-0.022,0.015,1.024,2.747,2.686,8.362
-0.020,0.007,1.013,4.517,2.625,10.376
-0.009,-0.010,1.017,6.836,3.723,13.794
-0.009,-0.007,1.031,8.484,10.132,22.949
-0.019,0.014,1.030,7.324,14.832,25.452
-0.021,0.022,1.014,3.662,17.456,23.865
-0.015,0.021,0.986,2.625,14.954,21.973
0.000,0.002,0.987,3.723,8.911,21.912
0.001,0.001,0.990,4.211,7.019,23.926
-0.005,0.011,1.003,5.310,5.371,26.001
-0.007,0.013,1.014,5.798,5.859,25.024
-0.004,0.003,1.033,5.615,7.629,25.635
-0.003,0.001,1.034,5.066,12.268,27.771
-0.002,0.015,1.029,4.211,12.512,26.794
0.001,0.021,1.031,1.221,5.981,19.226
0.012,0.016,1.049,-0.122,1.892,15.015
0.016,0.009,1.058,-2.075,1.343,12.085
0.036,-0.079,1.030,1.099,4.395,-1.343
0.038,-0.081,1.019,-1.038,2.136,-2.869
0.051,-0.089,1.016,-0.916,-0.183,-3.967
0.057,-0.091,1.024,0.854,-2.258,-4.272
0.066,-0.093,1.032,1.587,-1.099,-3.296
0.066,-0.092,1.029,1.160,1.709,-0.122
0.057,-0.084,1.015,0.854,2.075,1.099
0.052,-0.083,1.012,1.526,1.587,1.648
0.043,-0.080,1.010,1.953,1.465,1.648
0.043,-0.079,1.012,2.930,0.305,0.549
0.045,-0.083,1.029,2.930,-0.366,0.122
0.045,-0.085,1.037,0.549,0.244,0.793
0.043,-0.090,1.042,-0.977,0.488,1.160
0.041,-0.089,1.043,-2.869,0.427,1.587
0.036,-0.080,1.030,-2.808,1.038,1.831
0.035,-0.075,1.020,-0.610,1.953,1.099
0.044,-0.073,1.018,0.000,1.221,0.000
0.055,-0.081,1.022,-0.916,-0.793,-2.197
0.058,-0.086,1.023,-1.404,-1.587,-2.441
0.060,-0.092,1.032,-1.404,-1.404,-1.892
0.061,-0.093,1.036,-3.174,0.061,0.244
0.057,-0.092,1.030,-4.333,0.793,1.343
0.055,-0.089,1.022,-3.906,1.770,2.441
0.051,-0.083,1.009,-2.380,2.258,2.563
0.050,-0.080,1.004,-0.183,1.892,2.136
0.047,-0.075,1.003,0.427,0.916,2.014
0.044,-0.072,1.007,1.282,0.427,1.831
0.043,-0.074,1.019,1.160,0.671,1.709
0.046,-0.078,1.026,-1.099,0.000,1.221
0.054,-0.081,1.033,-2.075,-0.916,0.793
0.101,-0.146,0.999,-0.610,0.427,3.540
0.099,-0.155,0.998,1.343,0.183,3.113
0.103,-0.162,1.006,3.967,-0.916,2.808
0.104,-0.162,1.024,3.906,-0.916,3.479
0.099,-0.158,1.026,1.953,0.854,4.944
0.091,-0.156,1.022,0.610,1.343,5.005
0.088,-0.155,1.020,-2.136,0.671,3.418
0.084,-0.157,1.012,-2.380,0.427,2.258
0.090,-0.163,1.012,-0.793,-0.122,0.244
0.092,-0.161,1.015,-0.305,-0.366,-0.061
0.090,-0.148,1.013,-0.549,0.427,0.610
0.089,-0.143,1.009,-0.977,2.075,1.770
0.090,-0.137,0.995,-1.221,2.075,1.831
0.094,-0.137,0.991,-0.671,-0.122,-0.488
0.109,-0.148,1.004,0.000,-1.526,-1.892
0.115,-0.153,1.013,1.221,-2.197,-2.625
0.121,-0.156,1.025,1.526,-1.465,-2.197
0.122,-0.151,1.030,0.671,0.305,-1.099
0.119,-0.148,1.026,-1.526,1.709,-0.122
0.112,-0.141,1.011,-2.136,2.014,-0.244
0.112,-0.139,1.005,-1.831,1.465,-1.221
0.112,-0.134,1.000,-1.160,1.160,-1.465
0.109,-0.130,1.002,0.000,1.099,-1.282
0.107,-0.126,1.012,0.122,1.404,-1.099
0.106,-0.121,1.018,-0.305,1.770,-0.977
0.106,-0.119,1.024,-0.366,1.587,-0.427
0.107,-0.108,1.037,0.000,2.014,0.305
0.115,-0.097,1.040,0.488,3.479,1.709
0.143,-0.063,1.036,-0.244,3.418,2.563
0.156,-0.043,1.032,-1.526,2.075,4.761
0.057,-0.071,1.058,3.662,0.488,2.563
0.046,-0.060,1.055,3.113,1.831,4.028
0.038,-0.052,1.048,0.549,3.479,5.371
0.026,-0.045,1.026,-1.343,2.136,4.517
0.026,-0.047,1.020,-4.089,-2.502,2.075
0.027,-0.053,1.022,-4.272,-3.418,1.709
0.028,-0.057,1.025,-2.258,-1.099,2.075
0.029,-0.057,1.027,-0.671,1.892,2.747
0.028,-0.053,1.016,-0.854,2.869,2.930
0.030,-0.052,1.008,-2.380,0.610,1.709
0.036,-0.058,1.007,-2.991,-1.404,0.793
0.034,-0.057,1.003,-2.563,-2.258,0.671
0.035,-0.055,1.005,-1.526,-1.709,0.916
0.040,-0.053,1.016,0.061,-0.916,1.587
0.041,-0.052,1.018,0.061,-0.488,2.441
0.037,-0.049,1.015,0.610,0.488,3.113
0.031,-0.045,1.012,1.404,2.563,4.883
0.023,-0.036,1.006,1.221,2.319,5.249
0.025,-0.031,1.008,1.892,0.244,4.395
0.035,-0.011,1.020,2.625,-0.427,4.150
0.036,0.015,1.022,4.517,0.549,4.456
0.040,0.029,1.025,6.165,2.319,4.700
0.054,0.053,1.051,8.728,5.066,5.432
0.062,0.067,1.070,7.935,4.822,6.531
0.091,0.105,1.109,6.836,3.723,6.348
0.122,0.132,1.136,4.944,0.610,6.104
0.192,0.205,1.212,3.479,-0.061,8.606
0.206,0.249,1.273,-1.587,-1.770,22.217
0.148,0.385,1.493,-5.676,-3.662,31.128
0.131,0.464,1.581,-27.283,1.526,39.551
0.065,-0.059,1.021,-2.563,0.427,-1.953
0.068,-0.060,1.018,-3.296,-0.793,-2.625
0.078,-0.067,1.020,-2.686,-0.183,-2.197
0.079,-0.067,1.022,-2.075,3.174,0.244
0.077,-0.061,1.011,-2.014,4.761,1.038
0.081,-0.062,1.004,-0.488,4.150,0.427
0.084,-0.065,1.004,0.977,0.671,1.099
0.082,-0.067,1.006,0.671,-1.099,1.770
0.080,-0.071,1.011,0.488,-3.479,2.258
0.081,-0.082,1.023,1.343,-3.235,2.747
0.080,-0.085,1.028,3.296,-0.244,5.371
0.069,-0.077,1.026,3.296,1.221,6.958
0.063,-0.072,1.017,2.197,2.197,8.545
0.061,-0.066,1.007,1.831,1.038,7.935
0.061,-0.067,1.010,1.709,-3.418,4.517
0.062,-0.074,1.027,1.648,-4.639,3.418
0.069,-0.083,1.032,1.648,-2.563,3.235
0.073,-0.083,1.030,1.099,-1.160,2.869
0.070,-0.075,1.025,0.488,-1.709,2.319
0.067,-0.069,1.019,0.244,-1.709,1.160
0.061,-0.061,1.010,0.671,-1.526,0.549
0.061,-0.063,1.008,2.075,-1.343,-0.977
0.073,-0.073,1.009,2.747,-1.587,-1.282
0.077,-0.066,1.013,4.089,-0.671,0.549
0.073,-0.055,1.010,4.211,2.075,2.563
0.064,-0.030,0.995,3.540,2.075,2.747
0.061,-0.017,0.991,4.272,0.977,1.282
0.065,0.007,1.001,5.920,1.343,0.549
0.069,0.023,1.008,8.972,3.662,0.427
0.097,0.065,1.008,9.521,4.211,1.221
0.118,-0.094,1.007,1.343,0.793,1.099
0.115,-0.096,1.016,1.709,0.122,0.549
0.114,-0.096,1.022,0.305,-0.916,0.061
0.112,-0.098,1.025,-0.183,-0.793,0.000
0.111,-0.096,1.020,0.793,0.854,0.061
0.109,-0.095,1.009,1.892,1.831,0.061
0.109,-0.093,1.002,3.906,2.441,0.061
0.112,-0.093,0.994,4.822,1.648,-0.488
0.121,-0.092,1.001,6.592,-1.343,-3.052
0.125,-0.096,1.011,6.531,-3.357,-4.639
0.127,-0.106,1.031,5.310,-3.235,-4.456
0.127,-0.110,1.035,2.502,-2.258,-3.967
0.129,-0.116,1.043,1.343,-2.441,-3.723
0.129,-0.116,1.044,0.061,-2.563,-3.174
0.126,-0.115,1.041,0.122,-2.136,-2.991
0.121,-0.104,1.034,0.427,-1.099,-1.709
0.119,-0.097,1.028,-0.366,-0.122,-0.977
0.113,-0.087,1.012,-0.854,-0.488,-0.977
0.112,-0.084,1.010,-1.282,-1.709,-1.648
0.118,-0.083,1.010,-1.404,-2.075,-2.014
0.121,-0.083,1.007,-0.610,-2.075,-2.319
0.125,-0.074,1.004,0.488,-1.526,-2.258
0.129,-0.065,1.004,1.648,-0.427,-2.258
0.131,-0.063,1.004,1.099,-0.061,-1.892
0.132,-0.056,1.004,1.038,0.366,-1.770
0.131,-0.050,1.001,2.136,2.319,-1.831
0.129,-0.039,0.993,3.052,3.235,-1.770
0.131,-0.034,0.989,6.165,3.662,-1.587
0.136,-0.025,0.989,7.996,3.113,-0.977
0.147,-0.021,1.005,10.376,0.732,0.061
0.076,-0.086,1.043,-2.991,-6.287,-0.366
0.064,-0.078,1.026,-1.892,-3.113,1.831
0.060,-0.073,1.019,1.404,0.549,4.150
0.059,-0.070,1.017,2.197,0.671,4.089
0.060,-0.071,1.019,2.136,0.061,4.150
0.052,-0.069,1.024,1.404,0.305,5.066
0.046,-0.068,1.022,0.610,1.465,6.714
0.043,-0.072,1.021,1.343,1.892,6.714
0.044,-0.074,1.024,1.953,1.282,5.371
0.045,-0.075,1.029,1.465,0.366,4.822
0.044,-0.072,1.029,0.854,0.244,4.883
0.044,-0.077,1.021,1.282,0.610,4.456
0.049,-0.083,1.025,2.136,-0.610,2.869
0.059,-0.090,1.036,2.136,-0.916,2.808
0.059,-0.084,1.026,2.197,0.854,4.395
0.059,-0.080,1.021,1.099,0.122,4.700
0.058,-0.075,1.022,0.427,-0.671,4.578
0.060,-0.076,1.022,0.488,-0.183,5.249
0.063,-0.071,1.022,0.977,0.427,5.737
0.065,-0.065,1.022,2.502,1.709,6.592
0.071,-0.056,1.017,2.930,2.197,6.958
0.075,-0.054,1.012,2.808,1.709,7.141
0.082,-0.050,1.010,2.502,0.732,6.958
0.080,-0.041,1.013,1.953,-0.061,7.507
0.074,-0.038,1.012,1.770,0.916,9.583
0.062,-0.030,1.020,1.465,0.671,10.376
0.055,-0.024,1.029,1.282,-0.244,11.353
0.042,-0.011,1.042,1.709,0.366,11.658
0.042,-0.003,1.047,2.869,2.502,11.047
0.058,0.023,1.052,2.808,4.150,11.353
0.027,-0.031,1.013,-3.723,1.099,-1.160
0.024,-0.028,1.010,-1.953,2.136,-1.221
0.023,-0.024,1.015,-0.671,2.319,-1.221
0.023,-0.022,1.021,0.732,1.343,-1.953
0.028,-0.025,1.030,1.160,1.099,-2.563
0.034,-0.031,1.034,1.282,1.160,-1.770
0.035,-0.035,1.044,0.427,1.282,-0.366
0.033,-0.034,1.041,-0.610,2.991,1.831
0.030,-0.022,1.026,-0.183,3.540,2.319
0.032,-0.017,1.024,0.793,2.075,1.587
0.033,-0.018,1.024,1.282,1.099,0.916
0.034,-0.022,1.028,2.197,1.038,0.488
0.034,-0.024,1.032,1.343,0.610,0.977
0.034,-0.033,1.038,0.366,0.427,1.648
0.032,-0.036,1.037,-2.441,0.610,3.540
0.018,-0.033,1.029,-3.540,0.488,3.784
0.011,-0.033,1.022,-2.380,-0.183,2.686
0.005,-0.031,1.027,1.099,-1.770,0.427
0.010,-0.030,1.043,1.892,-1.709,-0.366
0.015,-0.030,1.043,1.465,-0.366,-1.648
0.025,-0.033,1.037,0.671,-0.366,-2.441
0.031,-0.037,1.037,-1.221,-2.502,-4.150
0.046,-0.048,1.046,-2.319,-3.357,-4.517
0.057,-0.051,1.047,-4.456,-3.540,-3.784
0.058,-0.047,1.045,-5.371,-2.258,-2.258
0.053,-0.037,1.035,-5.493,-0.793,-1.343
0.047,-0.031,1.029,-5.493,2.502,0.732
0.033,-0.018,1.021,-5.188,3.601,1.648
0.027,-0.012,1.020,-3.723,4.639,3.113
0.018,-0.001,1.040,-2.930,4.456,3.845
0.001,-0.097,1.050,3.052,2.014,10.864
0.003,-0.098,1.046,2.319,4.456,8.179
0.010,-0.100,1.035,0.793,3.662,6.104
0.015,-0.103,1.032,-0.854,1.648,3.540
0.027,-0.112,1.039,-3.540,-2.319,-0.977
0.031,-0.116,1.039,-5.859,-3.235,-1.953
0.037,-0.121,1.025,-6.104,-2.258,-1.343
0.041,-0.125,1.017,-3.479,0.977,1.770
0.045,-0.124,1.023,-2.014,2.625,3.967
0.042,-0.113,1.022,-3.479,3.723,6.897
0.041,-0.111,1.016,-6.409,-0.366,5.127
0.041,-0.118,1.013,-6.165,-2.686,3.174
0.039,-0.122,1.014,-3.052,-4.883,1.343
0.031,-0.129,1.024,-0.366,-4.395,1.282
0.026,-0.124,1.039,4.822,-1.465,2.563
0.024,-0.119,1.043,5.798,2.991,4.639
0.019,-0.108,1.036,4.395,4.578,5.249
0.012,-0.100,1.026,-1.465,2.991,4.150
0.010,-0.095,1.006,-3.479,0.549,1.953
0.015,-0.095,1.007,-2.380,-1.770,-1.465
0.019,-0.089,1.011,-0.549,-0.732,-1.648
0.021,-0.089,1.010,2.441,2.136,-1.526
0.036,-0.098,1.023,2.563,2.563,-1.709
0.052,-0.113,1.039,0.977,2.808,-1.648
0.054,-0.118,1.042,0.854,4.822,0.061
0.053,-0.122,1.041,1.587,5.432,0.793
0.056,-0.124,1.044,2.563,5.432,1.953
0.060,-0.117,1.047,1.709,5.371,2.869
0.056,-0.108,1.036,-2.197,4.944,4.211
0.044,-0.091,1.006,-3.662,4.089,3.967
0.058,-0.136,1.010,0.061,0.244,0.000
0.060,-0.136,1.011,0.244,-0.427,-0.488
0.060,-0.135,1.010,1.282,-0.427,-0.366
0.061,-0.135,1.009,3.296,1.221,0.793
0.061,-0.141,1.010,4.333,2.930,2.197
0.063,-0.146,1.011,6.165,7.324,5.676
0.072,-0.150,1.022,6.958,9.644,7.446
0.076,-0.150,1.023,8.728,15.747,10.315
0.080,-0.146,1.014,9.827,18.677,11.475
0.084,-0.145,1.011,11.292,20.264,11.597
0.096,-0.142,1.020,10.254,18.005,10.559
0.100,-0.138,1.027,3.723,10.986,8.179
0.097,-0.128,1.027,0.061,8.240,7.263
0.092,-0.119,1.021,-2.930,6.409,6.653
0.088,-0.107,1.009,-1.770,7.629,6.409
0.105,-0.109,1.005,1.709,9.338,5.249
0.109,-0.104,1.009,1.526,6.104,4.150
0.107,-0.088,1.016,0.916,4.639,4.028
0.102,-0.082,1.018,0.732,4.578,4.395
0.097,-0.071,1.018,0.977,4.883,4.761
0.100,-0.069,1.023,1.099,4.761,4.944
0.112,-0.067,1.035,0.732,4.639,5.188
0.117,-0.059,1.037,0.916,4.272,6.653
0.127,-0.040,1.030,1.709,4.211,7.629
0.132,-0.031,1.022,2.991,2.686,8.545
0.148,-0.016,1.014,3.174,0.977,8.667
0.156,-0.005,1.015,5.676,-0.793,11.169
0.165,0.032,1.038,8.301,0.610,14.038
0.165,0.057,1.054,11.414,5.249,19.836
0.166,0.127,1.092,10.681,5.798,20.996
0.043,-0.023,1.017,-4.272,-5.249,-5.859
0.044,-0.022,1.018,-4.272,-4.578,-4.944
0.043,-0.017,1.018,-4.517,-3.357,-4.395
0.041,-0.014,0.999,-5.005,1.038,-3.235
0.044,-0.014,0.987,-3.357,0.977,-1.282
0.049,-0.015,0.987,-1.282,-0.549,-1.343
0.052,-0.017,0.995,3.296,-2.686,-2.563
0.055,-0.028,1.028,4.211,-3.662,-2.625
0.055,-0.036,1.052,1.831,-3.723,-0.732
0.053,-0.037,1.048,-0.305,1.587,3.662
0.039,-0.025,1.021,0.488,4.272,5.310
0.034,-0.018,1.015,1.648,3.845,5.066
0.033,-0.014,1.018,1.038,1.526,3.967
0.029,-0.015,1.017,0.732,0.305,3.540
0.024,-0.016,1.008,1.343,1.404,4.089
0.026,-0.018,1.014,2.319,1.404,4.822
0.029,-0.023,1.023,3.113,0.488,4.028
0.035,-0.030,1.039,2.808,0.916,3.906
0.035,-0.029,1.036,0.793,1.770,3.845
0.038,-0.029,1.028,-0.244,1.404,3.296
0.041,-0.030,1.026,-0.549,-0.305,1.526
0.042,-0.032,1.025,-0.183,-0.854,1.221
0.041,-0.033,1.023,0.671,0.610,2.625
0.030,-0.025,1.014,1.099,1.770,3.479
0.027,-0.020,1.011,1.831,2.136,2.747
0.026,-0.015,1.008,1.892,1.282,1.648
0.026,-0.015,1.006,2.502,-0.610,-0.793
0.033,-0.016,1.012,3.113,-1.038,-1.770
0.040,-0.015,1.023,3.296,-0.366,-2.075
0.041,-0.011,1.023,1.404,1.709,-1.038
-0.055,-0.093,1.003,-0.122,2.441,-2.319
-0.054,-0.098,1.003,0.000,1.648,-2.869
-0.047,-0.105,1.008,-0.671,-0.366,-1.404
-0.044,-0.108,1.014,-0.977,0.122,0.977
-0.048,-0.098,1.008,0.061,3.113,4.211
-0.049,-0.094,1.005,0.732,3.235,3.967
-0.049,-0.091,1.000,1.343,3.113,3.601
-0.048,-0.091,1.002,3.235,3.174,2.502
-0.042,-0.101,1.021,3.235,2.502,1.709
-0.038,-0.107,1.032,0.854,1.587,2.258
-0.035,-0.112,1.035,-0.061,2.258,3.296
-0.034,-0.114,1.032,-1.160,3.784,5.615
-0.035,-0.112,1.031,-2.441,3.784,7.874
-0.049,-0.099,1.037,-2.441,3.479,8.423
-0.058,-0.092,1.039,-2.075,3.174,8.484
-0.067,-0.079,1.035,-2.441,2.441,8.057
-0.065,-0.073,1.030,-4.150,0.610,6.653
-0.057,-0.064,1.013,-4.944,-0.366,5.676
-0.044,-0.064,0.999,-6.042,-3.540,3.418
-0.036,-0.067,0.999,-4.944,-5.859,1.770
-0.024,-0.076,1.001,-3.540,-5.798,1.953
-0.021,-0.078,1.000,-0.854,-3.784,4.211
-0.015,-0.079,0.991,0.122,-2.625,5.554
-0.016,-0.078,0.989,2.319,-0.793,8.606
-0.025,-0.069,1.002,2.930,-0.244,10.315
-0.044,-0.047,1.035,4.028,0.977,13.428
-0.050,-0.025,1.058,5.493,2.991,15.076
-0.050,0.030,1.117,10.193,9.033,18.433
-0.048,0.052,1.158,12.695,11.536,19.775
-0.018,0.097,1.264,11.292,10.559,19.775
