aX,aY,aZ,gX,gY,gZ
-0.175,-0.011,0.993,-7.996,4.456,-29.114
0.088,0.020,0.992,2.197,-0.671,1.282
0.084,0.019,0.993,3.296,-0.061,2.136
0.077,0.018,0.996,3.967,0.671,4.395
0.066,0.023,1.009,2.930,0.000,5.310
0.064,0.028,1.009,-0.061,-0.488,6.226
0.060,0.036,0.993,0.000,0.671,6.836
0.058,0.039,0.986,3.418,2.930,8.423
0.051,0.043,0.994,5.310,2.686,9.277
0.045,0.045,1.011,7.812,1.709,9.888
0.035,0.045,1.046,7.507,2.319,9.399
0.031,0.039,1.051,4.150,5.066,7.874
0.026,0.021,1.050,1.831,5.798,7.019
0.027,0.013,1.044,-4.211,6.470,6.531
0.023,-0.000,1.018,-7.080,7.507,7.751
0.001,-0.003,0.998,-9.094,9.583,11.536
-0.014,-0.001,0.993,-8.118,9.766,12.939
-0.041,-0.005,0.998,-6.104,8.606,13.000
-0.057,-0.011,1.004,-5.310,8.301,11.658
-0.095,-0.017,1.016,-4.395,8.423,10.254
-0.106,-0.021,1.031,-3.113,7.812,5.737
-0.121,-0.027,1.059,-4.456,7.385,3.235
-0.124,-0.030,1.055,-10.132,7.751,-0.977
-0.122,-0.028,1.028,-12.695,7.751,-2.075
-0.125,-0.022,1.021,-15.625,7.507,-3.235
-0.135,-0.006,1.014,-16.418,7.263,-4.272
-0.138,0.002,1.010,-15.381,7.019,-7.874
-0.137,0.014,1.017,-13.489,7.751,-10.254
-0.130,0.013,1.039,-12.573,8.789,-15.747
-0.121,0.012,1.044,-14.648,7.446,-18.127
-0.096,0.017,1.043,-19.836,2.136,-19.836
0.090,0.017,1.025,-5.554,1.770,5.676
0.089,0.021,1.010,-5.432,3.662,5.371
0.091,0.022,0.999,-4.150,5.127,5.249
0.094,0.023,0.991,-3.235,4.333,5.737
0.095,0.022,0.997,-3.113,2.686,7.263
0.094,0.021,0.997,-4.211,2.441,8.179
0.090,0.023,0.990,-5.920,2.380,9.277
0.080,0.028,0.972,-5.249,2.136,8.728
0.074,0.028,0.967,-0.732,0.427,7.935
0.065,0.016,0.986,1.953,-0.916,7.629
0.060,0.009,0.997,5.798,-2.319,6.897
0.048,-0.002,1.002,6.958,-2.625,6.897
0.032,-0.007,1.008,7.812,-4.028,7.080
0.021,-0.009,1.024,4.456,-4.395,7.263
-0.001,-0.018,1.040,1.099,-3.357,8.057
-0.008,-0.016,1.031,-2.991,-0.610,8.179
-0.023,-0.009,0.997,-2.258,1.160,7.507
-0.042,-0.010,0.987,1.526,3.601,5.615
-0.050,-0.014,0.997,0.793,1.709,2.991
